"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:20:17 GMT 2022","108006","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"skipped","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:18:29 GMT 2022","0","","Controller Suite","","Controller Suite","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:18:29 GMT 2022","0","","Controller Suite","","Controller Suite","","[AfterSuite]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:19:02 GMT 2022","33882","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:19:33 GMT 2022","64113","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:19:17 GMT 2022","48949","","Controller Suite","","Controller Suite","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:19:23 GMT 2022","54155","","Controller Suite","","Controller Suite","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"failed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:19:21 GMT 2022","52441","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:19:47 GMT 2022","78091","","Controller Suite","","Controller Suite","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:18:57 GMT 2022","28406","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:18:32 GMT 2022","3350","","Controller Suite","","Controller Suite","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"skipped","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:18:29 GMT 2022","0","","Controller Suite","","Controller Suite","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:24:50 GMT 2022","381644","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:20:12 GMT 2022","103540","","Controller Suite","","Controller Suite","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:18:59 GMT 2022","30559","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:20:13 GMT 2022","104264","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:19:35 GMT 2022","66096","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:19:00 GMT 2022","31380","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:18:45 GMT 2022","16980","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:19:51 GMT 2022","82375","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:21:28 GMT 2022","179432","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:19:18 GMT 2022","49924","","Controller Suite","","Controller Suite","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"skipped","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:18:29 GMT 2022","0","","Controller Suite","","Controller Suite","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:19:00 GMT 2022","31269","","Controller Suite","","Controller Suite","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Thu Jul 07 10:18:29 GMT 2022","Thu Jul 07 10:19:09 GMT 2022","40349","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
