"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 10 09:26:19 GMT 2022","Sun Jul 10 09:27:41 GMT 2022","82163","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Sun Jul 10 09:26:20 GMT 2022","Sun Jul 10 09:27:55 GMT 2022","95503","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"skipped","Sun Jul 10 09:26:20 GMT 2022","Sun Jul 10 09:26:20 GMT 2022","90","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Sun Jul 10 09:26:20 GMT 2022","Sun Jul 10 09:26:55 GMT 2022","35943","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Sun Jul 10 09:26:20 GMT 2022","Sun Jul 10 09:26:40 GMT 2022","20412","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Sun Jul 10 09:26:19 GMT 2022","Sun Jul 10 09:26:45 GMT 2022","26458","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Sun Jul 10 09:26:20 GMT 2022","Sun Jul 10 09:27:36 GMT 2022","76082","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Sun Jul 10 09:26:20 GMT 2022","Sun Jul 10 09:26:20 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[AfterSuite]",""
"passed","Sun Jul 10 09:26:19 GMT 2022","Sun Jul 10 09:27:31 GMT 2022","72779","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Sun Jul 10 09:26:19 GMT 2022","Sun Jul 10 09:26:48 GMT 2022","29380","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"skipped","Sun Jul 10 09:26:20 GMT 2022","Sun Jul 10 09:26:20 GMT 2022","101","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Sun Jul 10 09:26:19 GMT 2022","Sun Jul 10 09:26:47 GMT 2022","28817","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"skipped","Sun Jul 10 09:26:20 GMT 2022","Sun Jul 10 09:26:20 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Sun Jul 10 09:26:20 GMT 2022","Sun Jul 10 09:27:03 GMT 2022","43012","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Sun Jul 10 09:26:19 GMT 2022","Sun Jul 10 09:27:34 GMT 2022","75263","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Sun Jul 10 09:26:19 GMT 2022","Sun Jul 10 09:30:24 GMT 2022","245353","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"skipped","Sun Jul 10 09:26:20 GMT 2022","Sun Jul 10 09:26:20 GMT 2022","229","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"skipped","Sun Jul 10 09:26:20 GMT 2022","Sun Jul 10 09:26:20 GMT 2022","96","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Sun Jul 10 09:26:19 GMT 2022","Sun Jul 10 09:26:49 GMT 2022","30714","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Sun Jul 10 09:26:20 GMT 2022","Sun Jul 10 09:27:24 GMT 2022","64553","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Sun Jul 10 09:26:19 GMT 2022","Sun Jul 10 09:26:37 GMT 2022","18517","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"skipped","Sun Jul 10 09:26:20 GMT 2022","Sun Jul 10 09:26:20 GMT 2022","172","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"skipped","Sun Jul 10 09:26:20 GMT 2022","Sun Jul 10 09:26:20 GMT 2022","88","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"skipped","Sun Jul 10 09:26:20 GMT 2022","Sun Jul 10 09:26:20 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Sun Jul 10 09:26:19 GMT 2022","Sun Jul 10 09:28:37 GMT 2022","138406","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"skipped","Sun Jul 10 09:26:20 GMT 2022","Sun Jul 10 09:26:20 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Sun Jul 10 09:26:19 GMT 2022","Sun Jul 10 09:26:43 GMT 2022","24198","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Sun Jul 10 09:26:19 GMT 2022","Sun Jul 10 09:26:50 GMT 2022","31060","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sun Jul 10 09:26:20 GMT 2022","Sun Jul 10 09:26:49 GMT 2022","29883","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"skipped","Sun Jul 10 09:26:19 GMT 2022","Sun Jul 10 09:26:19 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Sun Jul 10 09:26:19 GMT 2022","Sun Jul 10 09:26:47 GMT 2022","28472","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
