"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:12:05 GMT 2022","36521","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:12:37 GMT 2022","68056","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:11:51 GMT 2022","22734","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"skipped","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:11:29 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:12:30 GMT 2022","54883","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:12:20 GMT 2022","51665","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"failed","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:14:04 GMT 2022","155885","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"skipped","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:11:29 GMT 2022","300","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:12:01 GMT 2022","25789","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:13:28 GMT 2022","112344","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:13:08 GMT 2022","92592","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:12:47 GMT 2022","71374","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:17:52 GMT 2022","376976","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"skipped","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:11:29 GMT 2022","301","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:12:06 GMT 2022","30970","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"failed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:14:21 GMT 2022","165499","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"skipped","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:11:36 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:11:57 GMT 2022","21579","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:11:55 GMT 2022","19408","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:12:55 GMT 2022","79487","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:14:36 GMT 2022","180961","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"skipped","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:11:29 GMT 2022","298","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:15:35 GMT 2022","239289","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:13:44 GMT 2022","128280","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"skipped","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:11:36 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:11:57 GMT 2022","28001","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:11:36 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[AfterSuite]",""
"skipped","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:11:29 GMT 2022","316","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:11:52 GMT 2022","16730","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:15:12 GMT 2022","216914","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"skipped","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:11:29 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:11:53 GMT 2022","17230","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:11:57 GMT 2022","21468","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:12:10 GMT 2022","41564","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:11:38 GMT 2022","9796","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:11:58 GMT 2022","22699","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:12:14 GMT 2022","45526","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"skipped","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:11:29 GMT 2022","299","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"failed","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:13:29 GMT 2022","120282","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:13:42 GMT 2022","133586","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:11:51 GMT 2022","22540","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:12:00 GMT 2022","24584","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:11:59 GMT 2022","30054","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:11:39 GMT 2022","3278","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"passed","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:11:31 GMT 2022","2802","","Operator Suite OS","","Operator Suite OS","","[SynchronizedBeforeSuite]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:12:55 GMT 2022","79142","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"skipped","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:11:29 GMT 2022","306","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:12:34 GMT 2022","58243","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"skipped","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:11:29 GMT 2022","300","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"skipped","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:11:29 GMT 2022","308","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:11:29 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[AfterSuite]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:12:06 GMT 2022","30055","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:16:48 GMT 2022","312484","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:12:14 GMT 2022","45756","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Sun Jul 10 09:11:29 GMT 2022","Sun Jul 10 09:14:17 GMT 2022","168804","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:13:06 GMT 2022","90392","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"skipped","Sun Jul 10 09:11:36 GMT 2022","Sun Jul 10 09:11:36 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
