"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jul 09 12:56:42 GMT 2022","Sat Jul 09 12:58:14 GMT 2022","92087","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Phone Home table with installed Management Center should have correct metrics [fast]",""
"failed","Sat Jul 09 12:56:42 GMT 2022","Sat Jul 09 12:58:40 GMT 2022","118256","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Phone Home Table with installed Hazelcast should have correct metrics with ExposeExternallyUnisocket configuration [slow]",""
"passed","Sat Jul 09 12:56:42 GMT 2022","Sat Jul 09 12:56:45 GMT 2022","3433","","Operator Suite EE","","Operator Suite EE","","[BeforeSuite]",""
"passed","Sat Jul 09 12:56:42 GMT 2022","Sat Jul 09 12:56:42 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[DeferCleanup (Suite)]",""
"failed","Sat Jul 09 12:56:42 GMT 2022","Sat Jul 09 12:57:20 GMT 2022","38724","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Phone Home Table with installed Hazelcast should have correct metrics with ExposeExternallySmartNodePortNodeName configuration [fast]",""
"failed","Sat Jul 09 12:56:42 GMT 2022","Sat Jul 09 12:58:05 GMT 2022","83205","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Phone Home Table with installed Hazelcast should have correct metrics with ExposeExternallySmartNodePort configuration [slow]",""
"failed","Sat Jul 09 12:56:42 GMT 2022","Sat Jul 09 12:59:11 GMT 2022","149782","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Phone Home Table with installed Hazelcast should have correct metrics with ExposeExternallySmartLoadBalancer configuration [slow]",""
