"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Jul 10 09:11:50 GMT 2022","Sun Jul 10 09:11:50 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Sun Jul 10 09:11:50 GMT 2022","Sun Jul 10 09:12:34 GMT 2022","44718","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"skipped","Sun Jul 10 09:11:50 GMT 2022","Sun Jul 10 09:11:50 GMT 2022","869","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Sun Jul 10 09:11:48 GMT 2022","Sun Jul 10 09:12:19 GMT 2022","31642","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Sun Jul 10 09:11:48 GMT 2022","Sun Jul 10 09:12:32 GMT 2022","44568","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Sun Jul 10 09:11:48 GMT 2022","Sun Jul 10 09:13:09 GMT 2022","81107","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Sun Jul 10 09:11:50 GMT 2022","Sun Jul 10 09:12:28 GMT 2022","38902","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Sun Jul 10 09:11:50 GMT 2022","Sun Jul 10 09:12:30 GMT 2022","40648","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Sun Jul 10 09:11:50 GMT 2022","Sun Jul 10 09:13:42 GMT 2022","112548","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"skipped","Sun Jul 10 09:11:48 GMT 2022","Sun Jul 10 09:11:48 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Sun Jul 10 09:11:48 GMT 2022","Sun Jul 10 09:12:32 GMT 2022","44980","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"skipped","Sun Jul 10 09:11:50 GMT 2022","Sun Jul 10 09:11:50 GMT 2022","874","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Sun Jul 10 09:11:48 GMT 2022","Sun Jul 10 09:13:19 GMT 2022","91969","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Sun Jul 10 09:11:48 GMT 2022","Sun Jul 10 09:14:08 GMT 2022","140222","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"skipped","Sun Jul 10 09:11:50 GMT 2022","Sun Jul 10 09:11:50 GMT 2022","698","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Sun Jul 10 09:11:48 GMT 2022","Sun Jul 10 09:12:18 GMT 2022","30300","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Sun Jul 10 09:11:48 GMT 2022","Sun Jul 10 09:14:57 GMT 2022","189276","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
