"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jul 13 09:12:56 GMT 2022","Wed Jul 13 09:12:56 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:12:47 GMT 2022","40549","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"skipped","Wed Jul 13 09:12:56 GMT 2022","Wed Jul 13 09:20:56 GMT 2022","480482","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:12:47 GMT 2022","40415","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Wed Jul 13 09:12:56 GMT 2022","Wed Jul 13 09:14:04 GMT 2022","68116","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:12:29 GMT 2022","22264","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:12:35 GMT 2022","28365","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Wed Jul 13 09:12:56 GMT 2022","Wed Jul 13 09:13:28 GMT 2022","32525","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:12:36 GMT 2022","29370","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:12:29 GMT 2022","22261","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:12:45 GMT 2022","38484","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Wed Jul 13 09:12:56 GMT 2022","Wed Jul 13 09:13:15 GMT 2022","19417","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:12:46 GMT 2022","39654","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:13:17 GMT 2022","70707","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Wed Jul 13 09:12:56 GMT 2022","Wed Jul 13 09:14:06 GMT 2022","70744","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:17:03 GMT 2022","296166","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:13:24 GMT 2022","77963","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Wed Jul 13 09:12:56 GMT 2022","Wed Jul 13 09:14:19 GMT 2022","83189","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:12:09 GMT 2022","2291","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"skipped","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:12:07 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Wed Jul 13 09:12:56 GMT 2022","Wed Jul 13 09:13:30 GMT 2022","34762","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:13:03 GMT 2022","56671","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:13:31 GMT 2022","84873","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:19:00 GMT 2022","413432","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:12:30 GMT 2022","23901","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"skipped","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:12:07 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"skipped","Wed Jul 13 09:12:56 GMT 2022","Wed Jul 13 09:20:56 GMT 2022","480500","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:16:10 GMT 2022","243751","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:12:29 GMT 2022","22258","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Wed Jul 13 09:12:56 GMT 2022","Wed Jul 13 09:12:59 GMT 2022","3628","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:14:10 GMT 2022","123496","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"skipped","Wed Jul 13 09:12:56 GMT 2022","Wed Jul 13 09:12:56 GMT 2022","395","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"failed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:18:54 GMT 2022","407360","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:13:19 GMT 2022","72166","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Wed Jul 13 09:12:56 GMT 2022","Wed Jul 13 09:13:19 GMT 2022","23038","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Wed Jul 13 09:12:56 GMT 2022","Wed Jul 13 09:12:56 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[AfterSuite]",""
"failed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:19:00 GMT 2022","413112","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Wed Jul 13 09:12:56 GMT 2022","Wed Jul 13 09:13:30 GMT 2022","34649","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"failed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:18:44 GMT 2022","397719","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Wed Jul 13 09:12:56 GMT 2022","Wed Jul 13 09:13:18 GMT 2022","22937","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Wed Jul 13 09:12:07 GMT 2022","Wed Jul 13 09:12:44 GMT 2022","37361","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
