"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:55 GMT 2022","46579","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"skipped","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:09 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"skipped","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:09 GMT 2022","735","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:57 GMT 2022","48425","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:43 GMT 2022","34887","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"skipped","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:09 GMT 2022","748","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"skipped","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:09 GMT 2022","762","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:43:04 GMT 2022","30050","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:45:29 GMT 2022","175682","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:44:05 GMT 2022","91953","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"skipped","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:09 GMT 2022","618","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:43:48 GMT 2022","74952","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:43:29 GMT 2022","80810","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:43:19 GMT 2022","45125","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:45 GMT 2022","36957","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:46:52 GMT 2022","258150","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"skipped","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:09 GMT 2022","773","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:55 GMT 2022","46327","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"skipped","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:09 GMT 2022","744","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:40 GMT 2022","31121","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"failed","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:52:09 GMT 2022","600991","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:43:02 GMT 2022","28312","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:44:06 GMT 2022","92632","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:43:19 GMT 2022","45989","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:43:06 GMT 2022","32617","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"skipped","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:09 GMT 2022","748","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:43:31 GMT 2022","82228","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:45:00 GMT 2022","146936","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:58 GMT 2022","49594","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:43:21 GMT 2022","47460","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:43:15 GMT 2022","41367","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:43:53 GMT 2022","104540","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:43:10 GMT 2022","36309","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"skipped","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:09 GMT 2022","740","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"skipped","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:09 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:16 GMT 2022","7852","","Operator Suite OS","","Operator Suite OS","","[SynchronizedBeforeSuite]",""
"skipped","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:09 GMT 2022","741","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:42:40 GMT 2022","6855","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:42:55 GMT 2022","21723","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:43:17 GMT 2022","43736","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:43:25 GMT 2022","76363","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"skipped","Fri Jul 08 15:42:09 GMT 2022","Fri Jul 08 15:42:09 GMT 2022","795","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Fri Jul 08 15:42:34 GMT 2022","Fri Jul 08 15:43:16 GMT 2022","42008","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
