"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 08 09:25:25 GMT 2022","Fri Jul 08 09:26:23 GMT 2022","58022","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Fri Jul 08 09:25:25 GMT 2022","Fri Jul 08 09:25:51 GMT 2022","26818","","Controller Suite","","Controller Suite","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"skipped","Fri Jul 08 09:25:25 GMT 2022","Fri Jul 08 09:25:25 GMT 2022","139","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"skipped","Fri Jul 08 09:25:25 GMT 2022","Fri Jul 08 09:33:25 GMT 2022","480334","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Fri Jul 08 09:25:25 GMT 2022","Fri Jul 08 09:25:48 GMT 2022","23562","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Fri Jul 08 09:25:25 GMT 2022","Fri Jul 08 09:26:05 GMT 2022","40894","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"skipped","Fri Jul 08 09:25:25 GMT 2022","Fri Jul 08 09:33:25 GMT 2022","480304","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Fri Jul 08 09:25:25 GMT 2022","Fri Jul 08 09:25:28 GMT 2022","3132","","Controller Suite","","Controller Suite","","[SynchronizedBeforeSuite]",""
"passed","Fri Jul 08 09:25:25 GMT 2022","Fri Jul 08 09:25:55 GMT 2022","30648","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Fri Jul 08 09:25:25 GMT 2022","Fri Jul 08 09:28:43 GMT 2022","198082","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
