"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 12:55:17 GMT 2022","72096","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 12:54:32 GMT 2022","27105","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 12:55:32 GMT 2022","87940","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 12:56:48 GMT 2022","163216","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 12:54:26 GMT 2022","21696","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 13:01:34 GMT 2022","449513","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 12:54:25 GMT 2022","20777","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 12:54:31 GMT 2022","26081","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"passed","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 12:54:30 GMT 2022","25322","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 12:55:21 GMT 2022","76816","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 12:54:39 GMT 2022","34694","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"skipped","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 12:54:05 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 12:55:17 GMT 2022","72385","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"skipped","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 12:54:05 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 12:57:31 GMT 2022","206431","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 12:58:14 GMT 2022","249988","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 12:54:26 GMT 2022","21678","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 12:54:37 GMT 2022","32592","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"failed","Sat Jul 09 12:54:05 GMT 2022","Sat Jul 09 13:12:05 GMT 2022","1080502","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
