"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:12:17 GMT 2022","34007","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:12:14 GMT 2022","31677","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:15:10 GMT 2022","207925","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:12:16 GMT 2022","31965","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:11:45 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[AfterSuite]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:11:43 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[AfterSuite]",""
"passed","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:13:50 GMT 2022","125058","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"failed","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:21:45 GMT 2022","600828","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:12:29 GMT 2022","44625","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:12:45 GMT 2022","62319","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"skipped","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:19:46 GMT 2022","481235","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:12:22 GMT 2022","37340","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"skipped","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:11:43 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:13:26 GMT 2022","101836","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:11:54 GMT 2022","9229","","Operator Suite OS","","Operator Suite OS","","[SynchronizedBeforeSuite]",""
"skipped","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:19:45 GMT 2022","480910","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:12:17 GMT 2022","34972","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:12:15 GMT 2022","30936","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"skipped","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:11:45 GMT 2022","863","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:16:46 GMT 2022","303578","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"skipped","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:19:46 GMT 2022","481157","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:14:58 GMT 2022","195028","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:12:31 GMT 2022","48109","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"skipped","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:11:45 GMT 2022","858","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:12:04 GMT 2022","21479","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:12:15 GMT 2022","30280","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"skipped","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:19:46 GMT 2022","481295","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"skipped","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:11:45 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"skipped","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:11:43 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:12:42 GMT 2022","59971","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:12:29 GMT 2022","46903","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:12:13 GMT 2022","28365","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"skipped","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:19:46 GMT 2022","481005","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:12:11 GMT 2022","28044","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:12:19 GMT 2022","34794","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:13:08 GMT 2022","85776","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:12:29 GMT 2022","44746","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"skipped","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:11:45 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:13:48 GMT 2022","125384","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:12:28 GMT 2022","45768","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:13:10 GMT 2022","87137","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:12:59 GMT 2022","74844","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:13:09 GMT 2022","86772","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:12:24 GMT 2022","41693","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:12:31 GMT 2022","48822","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"skipped","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:11:43 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Sat Jul 09 09:11:45 GMT 2022","Sat Jul 09 09:12:25 GMT 2022","40262","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:12:39 GMT 2022","56672","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Sat Jul 09 09:11:43 GMT 2022","Sat Jul 09 09:13:01 GMT 2022","78446","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
