"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:09:41 GMT 2022","36934","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:09:37 GMT 2022","32982","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"skipped","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:14:58 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"failed","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:32:58 GMT 2022","1080610","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"skipped","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:14:58 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"failed","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:23:17 GMT 2022","499330","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:15:21 GMT 2022","23277","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:14:58 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[AfterSuite]",""
"skipped","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:14:58 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"skipped","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:14:58 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"skipped","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:09:05 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"skipped","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:09:05 GMT 2022","248","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"skipped","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:09:05 GMT 2022","251","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:15:51 GMT 2022","53608","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:15:18 GMT 2022","20847","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:16:14 GMT 2022","76043","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:19:28 GMT 2022","270604","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:16:02 GMT 2022","64155","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"skipped","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:14:58 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"skipped","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:09:05 GMT 2022","249","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"skipped","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:14:58 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:09:29 GMT 2022","24865","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"skipped","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:14:58 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"failed","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:20:15 GMT 2022","670228","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"failed","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:27:05 GMT 2022","1080188","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:09:28 GMT 2022","23388","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"failed","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:20:03 GMT 2022","658746","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"skipped","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:14:58 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"skipped","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:09:05 GMT 2022","171","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"skipped","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:09:05 GMT 2022","310","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Wed Jul 13 09:14:58 GMT 2022","Wed Jul 13 09:16:20 GMT 2022","82645","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:09:29 GMT 2022","24446","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:09:25 GMT 2022","20852","","Operator Suite OS","","Operator Suite OS","","[SynchronizedBeforeSuite]",""
"failed","Wed Jul 13 09:09:05 GMT 2022","Wed Jul 13 09:27:05 GMT 2022","1080217","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
