"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:13:39 GMT 2022","118657","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:13:20 GMT 2022","27266","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:12:11 GMT 2022","30534","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:12:51 GMT 2022","70162","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"skipped","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:12:53 GMT 2022","522","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:13:59 GMT 2022","138534","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:13:14 GMT 2022","21908","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"skipped","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:12:53 GMT 2022","520","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"skipped","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:12:53 GMT 2022","508","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:12:40 GMT 2022","59292","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:13:57 GMT 2022","64428","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"skipped","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:12:53 GMT 2022","252","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:11:57 GMT 2022","16490","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:12:17 GMT 2022","36659","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:14:20 GMT 2022","87495","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:12:58 GMT 2022","77203","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:11:56 GMT 2022","15354","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"skipped","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:12:53 GMT 2022","515","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:14:37 GMT 2022","176528","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:17:54 GMT 2022","373404","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"skipped","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:12:53 GMT 2022","606","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:13:33 GMT 2022","40191","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:13:07 GMT 2022","14293","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"skipped","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:12:53 GMT 2022","556","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:12:07 GMT 2022","26540","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"skipped","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:12:53 GMT 2022","513","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:13:54 GMT 2022","61306","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:13:24 GMT 2022","31462","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:13:15 GMT 2022","22737","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:13:36 GMT 2022","43566","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"skipped","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:12:53 GMT 2022","510","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:12:02 GMT 2022","21413","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:13:08 GMT 2022","87208","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:12:07 GMT 2022","26455","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:13:24 GMT 2022","31442","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"skipped","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:11:41 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Mon Jul 11 09:12:53 GMT 2022","Mon Jul 11 09:12:57 GMT 2022","4669","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Mon Jul 11 09:11:41 GMT 2022","Mon Jul 11 09:12:01 GMT 2022","20366","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
