"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jul 11 09:16:39 GMT 2022","Mon Jul 11 09:24:39 GMT 2022","480767","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Mon Jul 11 09:16:39 GMT 2022","Mon Jul 11 09:17:24 GMT 2022","45840","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Mon Jul 11 09:27:07 GMT 2022","Mon Jul 11 09:27:41 GMT 2022","34342","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"skipped","Mon Jul 11 09:27:07 GMT 2022","Mon Jul 11 09:27:07 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Mon Jul 11 09:27:07 GMT 2022","Mon Jul 11 09:27:47 GMT 2022","40877","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Mon Jul 11 09:16:39 GMT 2022","Mon Jul 11 09:17:12 GMT 2022","33362","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"skipped","Mon Jul 11 09:16:39 GMT 2022","Mon Jul 11 09:24:39 GMT 2022","480764","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"skipped","Mon Jul 11 09:16:39 GMT 2022","Mon Jul 11 09:16:39 GMT 2022","594","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Mon Jul 11 09:27:07 GMT 2022","Mon Jul 11 09:27:28 GMT 2022","21243","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Mon Jul 11 09:16:39 GMT 2022","Mon Jul 11 09:17:10 GMT 2022","31309","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Mon Jul 11 09:27:07 GMT 2022","Mon Jul 11 09:30:14 GMT 2022","187738","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Mon Jul 11 09:27:07 GMT 2022","Mon Jul 11 09:27:43 GMT 2022","36943","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"skipped","Mon Jul 11 09:16:39 GMT 2022","Mon Jul 11 09:24:39 GMT 2022","480758","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Mon Jul 11 09:27:07 GMT 2022","Mon Jul 11 09:27:56 GMT 2022","49791","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Mon Jul 11 09:27:07 GMT 2022","Mon Jul 11 09:27:54 GMT 2022","47344","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Mon Jul 11 09:27:07 GMT 2022","Mon Jul 11 09:29:25 GMT 2022","138283","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Mon Jul 11 09:16:39 GMT 2022","Mon Jul 11 09:17:39 GMT 2022","60442","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Mon Jul 11 09:16:39 GMT 2022","Mon Jul 11 09:17:15 GMT 2022","36429","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Mon Jul 11 09:27:07 GMT 2022","Mon Jul 11 09:28:53 GMT 2022","106475","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Mon Jul 11 09:16:39 GMT 2022","Mon Jul 11 09:16:45 GMT 2022","6242","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"skipped","Mon Jul 11 09:16:39 GMT 2022","Mon Jul 11 09:24:39 GMT 2022","480561","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"skipped","Mon Jul 11 09:27:07 GMT 2022","Mon Jul 11 09:27:07 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
