"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:12:15 GMT 2022","36676","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:14:39 GMT 2022","180703","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:11:59 GMT 2022","20496","","Controller Suite","","Controller Suite","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:12:02 GMT 2022","23543","","Controller Suite","","Controller Suite","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:12:15 GMT 2022","36602","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"skipped","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:19:39 GMT 2022","480134","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:11:58 GMT 2022","19430","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"skipped","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:19:39 GMT 2022","480184","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"skipped","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:11:39 GMT 2022","0","","Controller Suite","","Controller Suite","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"failed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:21:09 GMT 2022","570065","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"skipped","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:11:39 GMT 2022","0","","Controller Suite","","Controller Suite","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"skipped","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:19:39 GMT 2022","480159","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:11:39 GMT 2022","0","","Controller Suite","","Controller Suite","","[AfterSuite]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:12:08 GMT 2022","29521","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:12:05 GMT 2022","26634","","Controller Suite","","Controller Suite","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:12:06 GMT 2022","27726","","Controller Suite","","Controller Suite","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"skipped","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:19:39 GMT 2022","480208","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:12:07 GMT 2022","28768","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"skipped","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:19:39 GMT 2022","480200","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:12:02 GMT 2022","23467","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"skipped","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:11:39 GMT 2022","65","","Controller Suite","","Controller Suite","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"skipped","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:19:39 GMT 2022","480199","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"failed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:21:09 GMT 2022","570100","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:11:46 GMT 2022","7246","","Controller Suite","","Controller Suite","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:12:09 GMT 2022","30527","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:11:58 GMT 2022","19814","","Controller Suite","","Controller Suite","","[SynchronizedBeforeSuite]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:12:09 GMT 2022","30711","","Controller Suite","","Controller Suite","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:13:55 GMT 2022","136897","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"skipped","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:19:39 GMT 2022","480123","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"skipped","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:11:39 GMT 2022","0","","Controller Suite","","Controller Suite","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:12:04 GMT 2022","25501","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Fri Jul 08 09:11:39 GMT 2022","Fri Jul 08 09:13:18 GMT 2022","99790","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
