"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:23:46 GMT 2022","2627","","Controller Suite","","Controller Suite","","[SynchronizedBeforeSuite]",""
"passed","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:24:11 GMT 2022","27321","","Controller Suite","","Controller Suite","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:24:01 GMT 2022","17224","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"skipped","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:31:44 GMT 2022","480086","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:24:06 GMT 2022","22366","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"skipped","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:31:44 GMT 2022","480076","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"skipped","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:23:44 GMT 2022","53","","Controller Suite","","Controller Suite","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:23:48 GMT 2022","4076","","Controller Suite","","Controller Suite","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:24:16 GMT 2022","32531","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"skipped","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:31:44 GMT 2022","480072","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"skipped","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:31:44 GMT 2022","480081","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:24:04 GMT 2022","20211","","Controller Suite","","Controller Suite","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:24:05 GMT 2022","21376","","Controller Suite","","Controller Suite","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:24:14 GMT 2022","30271","","Controller Suite","","Controller Suite","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"skipped","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:23:44 GMT 2022","40","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:24:50 GMT 2022","66432","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:24:17 GMT 2022","33432","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"skipped","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:23:44 GMT 2022","0","","Controller Suite","","Controller Suite","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:24:43 GMT 2022","59809","","Controller Suite","","Controller Suite","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"skipped","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:31:44 GMT 2022","480075","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"skipped","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:31:44 GMT 2022","480071","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"skipped","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:31:44 GMT 2022","480027","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"skipped","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:23:44 GMT 2022","35","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:24:37 GMT 2022","53647","","Controller Suite","","Controller Suite","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"skipped","Fri Jul 08 09:23:44 GMT 2022","Fri Jul 08 09:23:44 GMT 2022","0","","Controller Suite","","Controller Suite","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
