"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jul 11 19:57:21 GMT 2022","Mon Jul 11 19:57:21 GMT 2022","116","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Mon Jul 11 19:57:21 GMT 2022","Mon Jul 11 19:59:28 GMT 2022","127394","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"skipped","Mon Jul 11 19:57:21 GMT 2022","Mon Jul 11 19:57:21 GMT 2022","114","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Mon Jul 11 19:58:11 GMT 2022","Mon Jul 11 19:58:49 GMT 2022","38368","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"failed","Mon Jul 11 19:58:11 GMT 2022","Mon Jul 11 20:15:08 GMT 2022","1017696","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Mon Jul 11 19:57:21 GMT 2022","Mon Jul 11 19:58:03 GMT 2022","42178","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"skipped","Mon Jul 11 19:58:11 GMT 2022","Mon Jul 11 19:58:11 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Mon Jul 11 19:57:21 GMT 2022","Mon Jul 11 19:57:31 GMT 2022","10359","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"skipped","Mon Jul 11 19:58:11 GMT 2022","Mon Jul 11 19:58:11 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Mon Jul 11 19:57:21 GMT 2022","Mon Jul 11 20:00:13 GMT 2022","172906","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"skipped","Mon Jul 11 19:57:21 GMT 2022","Mon Jul 11 19:57:21 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
