"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:14:42 GMT 2022","23450","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"failed","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:30:09 GMT 2022","661001","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:19:43 GMT 2022","35480","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:14:19 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[AfterSuite]",""
"skipped","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:19:08 GMT 2022","196","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"failed","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:30:10 GMT 2022","662239","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:15:26 GMT 2022","67200","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:14:53 GMT 2022","34826","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"skipped","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:14:19 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:15:05 GMT 2022","46836","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:19:15 GMT 2022","7697","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"skipped","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:19:08 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"broken","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:43:07 GMT 2022","1728625","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:16:10 GMT 2022","111815","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"skipped","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:19:08 GMT 2022","434","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:14:27 GMT 2022","8214","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:19:48 GMT 2022","40556","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:14:47 GMT 2022","28490","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:14:52 GMT 2022","33575","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:18:48 GMT 2022","269940","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:19:35 GMT 2022","27777","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:14:44 GMT 2022","25477","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"skipped","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:19:08 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:17:05 GMT 2022","166972","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"failed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:24:57 GMT 2022","638744","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"skipped","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:19:08 GMT 2022","367","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:15:23 GMT 2022","64420","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:18:37 GMT 2022","258036","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:20:59 GMT 2022","111019","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:19:35 GMT 2022","27935","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:19:08 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[AfterSuite]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:14:39 GMT 2022","20383","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:17:33 GMT 2022","194530","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:19:37 GMT 2022","29934","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"skipped","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:14:19 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"skipped","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:19:08 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:14:48 GMT 2022","29589","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:19:29 GMT 2022","21491","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:15:24 GMT 2022","65191","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:19:35 GMT 2022","27314","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:16:28 GMT 2022","129848","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"skipped","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:19:08 GMT 2022","379","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"skipped","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:19:08 GMT 2022","366","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Tue Jul 12 09:19:08 GMT 2022","Tue Jul 12 09:20:43 GMT 2022","95105","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"failed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:27:30 GMT 2022","791901","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:14:53 GMT 2022","34772","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"skipped","Tue Jul 12 09:14:19 GMT 2022","Tue Jul 12 09:14:19 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
