"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:48:54 GMT 2022","0","","Controller Suite","","Controller Suite","","[AfterSuite]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:50:13 GMT 2022","79190","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:49:25 GMT 2022","31878","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:49:32 GMT 2022","38482","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:50:07 GMT 2022","73198","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:49:29 GMT 2022","35026","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:50:23 GMT 2022","89468","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"skipped","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:48:54 GMT 2022","0","","Controller Suite","","Controller Suite","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:50:14 GMT 2022","80338","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:49:23 GMT 2022","29024","","Controller Suite","","Controller Suite","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:49:34 GMT 2022","40317","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:50:09 GMT 2022","75685","","Controller Suite","","Controller Suite","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:49:21 GMT 2022","27242","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:49:28 GMT 2022","34066","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:51:31 GMT 2022","157355","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"skipped","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:48:54 GMT 2022","0","","Controller Suite","","Controller Suite","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:50:15 GMT 2022","81127","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"broken","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 11:55:28 GMT 2022","3994440","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:50:20 GMT 2022","86270","","Controller Suite","","Controller Suite","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:49:01 GMT 2022","7236","","Controller Suite","","Controller Suite","","[SynchronizedBeforeSuite]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:49:34 GMT 2022","40067","","Controller Suite","","Controller Suite","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Thu Jul 07 10:48:54 GMT 2022","Thu Jul 07 10:49:30 GMT 2022","36997","","Controller Suite","","Controller Suite","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
