"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:09:39 GMT 2022","82","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:10:49 GMT 2022","64706","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:10:05 GMT 2022","20244","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:10:21 GMT 2022","42711","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:10:08 GMT 2022","29543","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:10:04 GMT 2022","25446","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:10:15 GMT 2022","30363","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:10:09 GMT 2022","30543","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"skipped","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:09:39 GMT 2022","70","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:10:18 GMT 2022","39610","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:10:53 GMT 2022","74926","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:12:29 GMT 2022","164291","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:10:16 GMT 2022","31320","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"skipped","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:09:39 GMT 2022","58","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"skipped","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:09:39 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"skipped","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:09:39 GMT 2022","76","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Sat Jul 09 13:09:39 GMT 2022","Sat Jul 09 13:10:09 GMT 2022","30434","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:10:12 GMT 2022","27319","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"skipped","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:09:45 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:11:01 GMT 2022","76196","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:11:32 GMT 2022","107420","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:10:16 GMT 2022","31316","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:11:16 GMT 2022","91210","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sat Jul 09 13:09:45 GMT 2022","Sat Jul 09 13:10:08 GMT 2022","23307","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
