"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:43 GMT 2022","34651","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Tue Jul 12 09:35:25 GMT 2022","Tue Jul 12 09:36:38 GMT 2022","73238","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Tue Jul 12 09:35:25 GMT 2022","Tue Jul 12 09:38:20 GMT 2022","175891","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Tue Jul 12 09:35:25 GMT 2022","Tue Jul 12 09:40:58 GMT 2022","333628","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Tue Jul 12 09:35:25 GMT 2022","Tue Jul 12 09:36:01 GMT 2022","36783","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:38 GMT 2022","29741","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:35:12 GMT 2022","63433","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:35:32 GMT 2022","83851","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:36:09 GMT 2022","120394","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:09 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[AfterSuite]",""
"passed","Tue Jul 12 09:35:25 GMT 2022","Tue Jul 12 09:35:33 GMT 2022","8066","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"passed","Tue Jul 12 09:35:25 GMT 2022","Tue Jul 12 09:37:09 GMT 2022","104944","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:38 GMT 2022","29545","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"skipped","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:09 GMT 2022","67","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:40 GMT 2022","31704","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Tue Jul 12 09:35:25 GMT 2022","Tue Jul 12 09:37:38 GMT 2022","133986","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"skipped","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:09 GMT 2022","130","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"skipped","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:09 GMT 2022","125","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"skipped","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:09 GMT 2022","70","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"skipped","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:09 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"skipped","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:09 GMT 2022","74","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:42 GMT 2022","33912","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"skipped","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:09 GMT 2022","69","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:58 GMT 2022","49037","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"skipped","Tue Jul 12 09:35:25 GMT 2022","Tue Jul 12 09:35:25 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Tue Jul 12 09:35:25 GMT 2022","Tue Jul 12 09:35:52 GMT 2022","27979","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Tue Jul 12 09:35:25 GMT 2022","Tue Jul 12 09:36:41 GMT 2022","76017","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:29 GMT 2022","20513","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:15 GMT 2022","6188","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:38 GMT 2022","29970","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:33 GMT 2022","24461","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:21 GMT 2022","12296","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"skipped","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:09 GMT 2022","78","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Tue Jul 12 09:35:25 GMT 2022","Tue Jul 12 09:35:53 GMT 2022","28803","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Tue Jul 12 09:35:25 GMT 2022","Tue Jul 12 09:35:28 GMT 2022","3751","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Tue Jul 12 09:35:25 GMT 2022","Tue Jul 12 09:38:01 GMT 2022","156316","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Tue Jul 12 09:35:25 GMT 2022","Tue Jul 12 09:36:42 GMT 2022","77088","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Tue Jul 12 09:35:25 GMT 2022","Tue Jul 12 09:36:38 GMT 2022","73411","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Tue Jul 12 09:35:25 GMT 2022","Tue Jul 12 09:35:54 GMT 2022","29695","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:45 GMT 2022","36956","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"skipped","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:09 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:39 GMT 2022","30721","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"skipped","Tue Jul 12 09:34:09 GMT 2022","Tue Jul 12 09:34:09 GMT 2022","70","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Tue Jul 12 09:35:25 GMT 2022","Tue Jul 12 09:35:25 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[AfterSuite]",""
